"","SchoolCode","SchoolName","EthnicityRace","Grade","PrimaryResidency","UnaccompaniedYouthIndicator","RunawayYouthIndicator","StartDate","EnrollmentStatusCode","ExitDate","SINFStartDate","EngLangAcqStatus","TitleIMigrant","SpecialEducation","year"
"1601",6116123,"Westmont Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","9/29/2009","10-Primary enrollment","1/20/2012","8/21/2013","EO  ","N","N","2010-2011"
"1602",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","2/26/2010","10-Primary enrollment","7/6/2012","8/21/2013","EL  ","N","N","2010-2011"
"1603",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","6/28/2013","8/26/2013","EL  ","N","N","2010-2011"
"1604",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/30/2010","8/20/2009","EL  ","N","N","2010-2011"
"1605",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/30/2010","8/20/2009","EL  ","N","N","2010-2011"
"1606",6116123,"Westmont Elementary","Missing","4","130-Temporarily Unsheltered","N","N","3/31/2008","10-Primary enrollment","6/28/2013","8/26/2013","EO  ","N","N","2010-2011"
"1607",6116123,"Westmont Elementary","Hispanic","2","100-Temporary Shelters","N","N","9/3/2009","10-Primary enrollment","11/6/2009","3/23/2012","EL  ","N","N","2010-2011"
"1608",6116123,"Westmont Elementary","Hispanic","4","100-Temporary Shelters","N","N","8/20/2009","10-Primary enrollment","11/6/2009","3/23/2012","EL  ","N","N","2010-2011"
"1609",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","3/31/2016","RFEP","N","N","2010-2011"
"1610",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/31/2009","10-Primary enrollment","6/30/2010","8/27/2013","EL  ","N","N","2010-2011"
"1611",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"1612",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","RFEP","N","N","2010-2011"
"1613",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","8/26/2013","RFEP","N","N","2010-2011"
"1614",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/12/2013","EL  ","N","N","2010-2011"
"1615",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","Y","2010-2011"
"1616",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/30/2010","7/1/2013","EO  ","N","N","2010-2011"
"1617",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"1618",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","3/25/2009","10-Primary enrollment","8/31/2011","8/26/2013","RFEP","N","Y","2010-2011"
"1619",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","3/31/2016","RFEP","N","N","2010-2011"
"1620",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/8/2007","10-Primary enrollment","6/24/2011","8/26/2013","RFEP","N","Y","2010-2011"
"1621",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","11/6/2009","1/8/2013","EO  ","N","N","2010-2011"
"1622",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/24/2011","8/26/2013","RFEP","N","N","2010-2011"
"1623",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","5/11/2010","10-Primary enrollment","6/16/2010","9/4/2013","EO  ","N","N","2010-2011"
"1624",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","N","2010-2011"
"1625",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","2/5/2010","10-Primary enrollment","11/30/2011","8/26/2013","EL  ","N","N","2010-2011"
"1626",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","9/16/2009","8/26/2013","RFEP","N","N","2010-2011"
"1627",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/30/2010","7/1/2013","RFEP","N","N","2010-2011"
"1628",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/12/2004","10-Primary enrollment","9/16/2009","7/1/2013","RFEP","N","Y","2010-2011"
"1629",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/28/2013","8/26/2013","RFEP","N","N","2010-2011"
"1630",6116123,"Westmont Elementary","Missing","5","120-Temporarily Doubled Up","N","N","9/14/2009","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","Y","2010-2011"
"1631",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/24/2011","8/26/2013","EL  ","N","N","2010-2011"
"1632",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","11/10/2009","7/1/2013","EO  ","N","N","2010-2011"
"1633",6116123,"Westmont Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","8/25/2009","7/1/2013","RFEP","N","N","2010-2011"
"1634",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/21/2012","8/26/2013","RFEP","N","N","2010-2011"
"1635",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","11/12/2008","40-Receiving specialized services only ","6/30/2010","7/1/2013","RFEP","N","N","2010-2011"
"1636",6116123,"Westmont Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","11/12/2008","10-Primary enrollment","6/28/2013","8/26/2013","EL  ","N","N","2010-2011"
"1637",6116123,"Westmont Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","11/12/2008","10-Primary enrollment","6/24/2011","8/27/2012","EL  ","N","N","2010-2011"
"1638",6116123,"Westmont Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","EO  ","N","N","2010-2011"
"1639",6116123,"Westmont Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","N","2010-2011"
"1640",6116123,"Westmont Elementary","Multiple","5","110-Hotels/motels","N","N","3/9/2010","10-Primary enrollment","7/11/2011","7/1/2013","EO  ","N","N","2010-2011"
"1641",6027288,"Barton (Clara) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","5/7/2010","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1642",6027288,"Barton (Clara) Elementary","Black/African Am","2","100-Temporary Shelters","N","N","8/10/2011","10-Primary enrollment","7/6/2012","8/10/2011","EO  ","N","N","2011-2012"
"1643",6027288,"Barton (Clara) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1644",6027288,"Barton (Clara) Elementary","White","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","N","2011-2012"
"1645",6027288,"Barton (Clara) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","3/9/2012","7/1/2013","EL  ","N","Y","2011-2012"
"1646",6027288,"Barton (Clara) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","IFEP","N","N","2011-2012"
"1647",6027288,"Barton (Clara) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","1/17/2012","10-Primary enrollment","7/6/2012","9/5/2013","RFEP","N","N","2011-2012"
"1648",6027288,"Barton (Clara) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","1/28/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1649",6027288,"Barton (Clara) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","1/28/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1650",6027288,"Barton (Clara) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/28/2013","3/14/2014","RFEP","N","N","2011-2012"
"1651",6027288,"Barton (Clara) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","6/28/2013","8/26/2013","EO  ","N","N","2011-2012"
"1652",6027288,"Barton (Clara) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/8/2006","10-Primary enrollment","5/17/2012","9/3/2013","EL  ","N","Y","2011-2012"
"1653",6027288,"Barton (Clara) Elementary","Asian","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1654",6027288,"Barton (Clara) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","7/11/2011","1/31/2014","RFEP","N","N","2011-2012"
"1655",6027288,"Barton (Clara) Elementary","Missing","4","110-Hotels/motels","N","N","8/30/2010","10-Primary enrollment","7/5/2013","7/1/2012","EO  ","N","N","2011-2012"
"1656",6027288,"Barton (Clara) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","5/12/2008","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1657",6027288,"Barton (Clara) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","10/7/2011","10-Primary enrollment","11/22/2013","1/23/2014","EL  ","N","Y","2011-2012"
"1658",6027288,"Barton (Clara) Elementary","White","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","N","2011-2012"
"1659",6027288,"Barton (Clara) Elementary","Hispanic","5","100-Temporary Shelters","N","N","8/30/2010","10-Primary enrollment","11/28/2011","10/23/2013","EL  ","N","N","2011-2012"
"1660",6027288,"Barton (Clara) Elementary","White","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","N","2011-2012"
"1661",6027288,"Barton (Clara) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","9/14/2010","10-Primary enrollment","10/26/2011","5/22/2014","EL  ","N","N","2011-2012"
"1662",6027288,"Barton (Clara) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","9/14/2010","10-Primary enrollment","10/26/2011","7/1/2013","EL  ","N","N","2011-2012"
"1663",6027288,"Barton (Clara) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","9/20/2010","10-Primary enrollment","10/26/2011","7/1/2013","EL  ","N","Y","2011-2012"
"1664",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1665",6027429,"Edison (Thomas) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","7/9/2009","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","Y","N","2011-2012"
"1666",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/7/2006","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1667",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1668",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/4/2008","10-Primary enrollment","6/26/2012","9/6/2013","EL  ","N","N","2011-2012"
"1669",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","EO  ","N","N","2011-2012"
"1670",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","6/28/2013","4/15/2014","EO  ","N","N","2011-2012"
"1671",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1672",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1673",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","Y","N","2011-2012"
"1674",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","5/25/2012","7/1/2013","EL  ","N","N","2011-2012"
"1675",6027429,"Edison (Thomas) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","Y","N","2011-2012"
"1676",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","5/25/2012","6/9/2014","EL  ","N","N","2011-2012"
"1677",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/8/2008","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","Y","2011-2012"
"1678",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","3/24/2008","10-Primary enrollment","6/28/2013","8/26/2013","EL  ","N","N","2011-2012"
"1679",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/8/2008","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","Y","N","2011-2012"
"1680",6027429,"Edison (Thomas) Elementary","Asian","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1681",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1682",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","12/7/2010","10-Primary enrollment","6/28/2013","8/5/2013","IFEP","N","N","2011-2012"
"1683",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2009","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1684",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","6/1/2009","10-Primary enrollment","6/26/2012","3/31/2016","RFEP","N","N","2011-2012"
"1685",6027429,"Edison (Thomas) Elementary","White","6","120-Temporarily Doubled Up","N","N","8/26/2011","10-Primary enrollment","6/26/2012","8/27/2012","EO  ","N","N","2011-2012"
"1686",6027429,"Edison (Thomas) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","7/13/2011","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","Y","N","2011-2012"
"1687",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/5/2009","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","N","Y","2011-2012"
"1688",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","10/5/2009","10-Primary enrollment","6/30/2014","7/1/2013","EL  ","N","N","2011-2012"
"1689",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/31/2007","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1690",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","EO  ","N","N","2011-2012"
"1691",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","5/25/2012","7/1/2013","EL  ","N","N","2011-2012"
"1692",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","N","Y","2011-2012"
"1693",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1694",6027429,"Edison (Thomas) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1695",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1696",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","9/10/2007","10-Primary enrollment","6/26/2012","4/17/2014","EL  ","N","N","2011-2012"
"1697",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/4/2005","10-Primary enrollment","6/26/2012","7/1/2011","RFEP","N","N","2011-2012"
"1698",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","6/28/2013","8/26/2013","EL  ","N","Y","2011-2012"
"1699",6027429,"Edison (Thomas) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","7/13/2011","10-Primary enrollment","3/16/2012","2/12/2016","RFEP","N","Y","2011-2012"
"1700",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2009","10-Primary enrollment","6/28/2013","8/26/2013","EO  ","N","Y","2011-2012"
"1701",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","5/23/2011","10-Primary enrollment","10/13/2011","8/29/2013","EL  ","N","N","2011-2012"
"1702",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/3/2010","10-Primary enrollment","8/26/2011","7/1/2013","RFEP","N","N","2011-2012"
"1703",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","3/10/2011","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1704",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","11/17/2010","10-Primary enrollment","7/11/2011","7/1/2013","RFEP","N","N","2011-2012"
"1705",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","6/28/2013","8/26/2013","RFEP","N","N","2011-2012"
"1706",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","Y","2011-2012"
"1707",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","5/25/2012","7/1/2013","EL  ","N","Y","2011-2012"
"1708",6027429,"Edison (Thomas) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","1/26/2012","6/1/2015","RFEP","N","N","2011-2012"
"1709",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/10/2011","10-Primary enrollment","6/26/2012","8/26/2013","RFEP","N","N","2011-2012"
"1710",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1711",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1712",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1713",6027429,"Edison (Thomas) Elementary","White","4","110-Hotels/motels","N","N","2/6/2012","10-Primary enrollment","7/6/2012","9/4/2013","RFEP","N","N","2011-2012"
"1714",6027429,"Edison (Thomas) Elementary","White","5","110-Hotels/motels","N","N","2/6/2012","10-Primary enrollment","7/6/2012","7/1/2013","RFEP","N","N","2011-2012"
"1715",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","3/1/2010","10-Primary enrollment","6/28/2013","8/20/2013","EL  ","N","N","2011-2012"
"1716",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/29/2007","10-Primary enrollment","5/25/2012","7/1/2013","RFEP","N","N","2011-2012"
"1717",6027429,"Edison (Thomas) Elementary","Hispanic","5","110-Hotels/motels","N","N","7/9/2009","10-Primary enrollment","6/28/2013","8/26/2013","RFEP","N","N","2011-2012"
"1718",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/22/2011","10-Primary enrollment","6/28/2013","8/26/2013","RFEP","N","N","2011-2012"
"1719",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1720",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","6/28/2013","8/26/2013","EL  ","N","N","2011-2012"
"1721",6027429,"Edison (Thomas) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","8/17/2012","7/1/2013","EL  ","N","N","2011-2012"
"1722",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","9/9/2010","10-Primary enrollment","6/28/2013","9/3/2013","RFEP","N","N","2011-2012"
"1723",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","9/9/2010","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","N","N","2011-2012"
"1724",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","8/28/2013","7/1/2009","EL  ","N","N","2011-2012"
"1725",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/4/2010","10-Primary enrollment","6/28/2013","2/19/2014","RFEP","N","N","2011-2012"
"1726",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/4/2010","10-Primary enrollment","6/28/2013","8/20/2013","EL  ","N","N","2011-2012"
"1727",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/4/2010","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","N","Y","2011-2012"
"1728",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/22/2005","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","N","N","2011-2012"
"1729",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","EL  ","N","N","2011-2012"
"1730",6027429,"Edison (Thomas) Elementary","Hispanic","5","110-Hotels/motels","N","N","1/30/2012","10-Primary enrollment","6/28/2013","8/29/2013","EL  ","N","N","2011-2012"
"1731",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","4/30/2007","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
"1732",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","5/25/2012","7/1/2013","RFEP","N","N","2011-2012"
"1733",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","1/23/2006","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","N","N","2011-2012"
"1734",6027429,"Edison (Thomas) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","9/15/2010","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1735",6027429,"Edison (Thomas) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/10/2011","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","N","N","2011-2012"
"1736",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","EL  ","N","N","2011-2012"
"1737",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1738",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1739",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","N","N","2011-2012"
"1740",6027429,"Edison (Thomas) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","7/13/2011","10-Primary enrollment","5/25/2012","9/2/2014","RFEP","N","Y","2011-2012"
"1741",6027429,"Edison (Thomas) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","7/13/2011","10-Primary enrollment","6/27/2014","7/28/2014","RFEP","Y","N","2011-2012"
"1742",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","6/28/2013","8/26/2013","RFEP","Y","N","2011-2012"
"1743",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","EL  ","N","N","2011-2012"
"1744",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","8/31/2012","7/1/2012","EL  ","N","Y","2011-2012"
"1745",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","8/31/2012","7/1/2012","EL  ","N","N","2011-2012"
"1746",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1747",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2011-2012"
