LEAK_ID,RPT_TYPE,RPT_DATE,ADDRESS,MAIN_ST,CROSS_ST,PIPE_SIZE,PIPE_TYPE,YR_INST,PLR_INST,LEAK_TYPE,LEAK_QUANT,ANOD_INST,COAT_TYPE,COAT_COND,SOIL_TYPE,FOREMAN,WSM_NBR,REPAIR_HRS,MAN_HRS,REMARKS,LAT,LON,MEANgid,COUNT
63050,MAIN,18-Jun-12,8038 WILLOW GLEN RD.,10' WE WILLOW GLEN RD,451 NN DOMINION WAY,6.000000000000000,STEEL,1926,43070,RUST HOLE,1,,DECOMP GRANITE,LIGHT,,C. SCHWEINBOLD,154-174,7.000000000000000,21.000000000000000,"REPAIRED STL. WATER MAIN WT. WOOD AND CLAMP. BACKFILLED, TAMPED AND OILED. HELP MAKE PICK UP.",34.118900369999999,-118.371908800000000,10.0000000000000000,1.0000000000000000
62393,MAIN,22-Jun-12,1431 BATES AV,22' EW BATES AV,52' TO 64' SS SUNSET DR,8.000000000000000,C.I.,1938,55811,SPLIT,1,,,,,CHESTERTON,148-201,12.000000000000000,50.000000000000000,"CUT IN 11.5 FT DI PIPE FOUND SPLIT ON BOTTOM, EXTENSIVE DAMAGE.",34.097901110000002,-118.281961100000004,10.0000000000000000,1.0000000000000000
63062,MAIN,25-Jun-12,7310 MULHOLLAND DR,75 SS MULHOLLAND DR,ES RUNYAN CANYON RD,6.000000000000000,C.I.,1960,79491,RUST HOLE,1,,,,LOAM,M. SPEARS,156-180,8.000000000000000,24.000000000000000,"REPAIRED RUSTHOLE LEAK WITH 6""X8"" 360 DEGREE CLAMP.",34.119313570000003,-118.353014299999998,10.0000000000000000,1.0000000000000000
63061,MAIN,25-Jun-12,501 ROSSMORE AVE,22 SN ROSEWOOD,100 WW ROSSMORE AVE,8.000000000000000,C.I.,1934,53244,CLAMP,1,,,,C,R. GONZALES,140-186,8.000000000000000,24.000000000000000,"FOUND LEAK ON 8"" C.I. MAIN. CLAMP LEAKING. REPLACED CLAMP.",34.078962580000002,-118.327719500000001,10.0000000000000000,1.0000000000000000
63063,MAIN,26-Jun-12,6171 ROCK CLIFF DR,5 EW ROCK CLIFF DR,20 SS DERONDA DR,8.000000000000000,STEEL,1931,510071,,1,,,,C,R. GONZALES,158-189,8.000000000000000,24.000000000000000,"FOUND LEAK ON 8"" STL MAIN. USED 8""X12"" CLAMP FOR REPAIR.",34.128985940000000,-118.320006500000005,10.0000000000000000,1.0000000000000000
63064,MAIN,27-Jun-12,1600 SUNSET PLAZA DR,5' W/E SUNSET PLAZA DR,16' S/N EVANVIEW DR,6.000000000000000,STEEL,1927,44765,,1,,,,C,R. GONZALES,148-171,6.500000000000000,19.500000000000000,"FOUND LEAK ON 6"" STL. MAIN. USED 6""X12"" CLAMP FOR REPAIR. CALLED IN 9:30PM 6-26-2012",34.099976810000001,-118.380496199999996,10.0000000000000000,1.0000000000000000
63065,MAIN,28-Jun-12,2617 HARLESDEN CT,8 EW HARLESDEN CT.,218 NN WILLOW GLEN RD,4.000000000000000,STEEL,1928,47673,RUST HOLE,1,,,,ROCKY,C. SCHWEINBOLD,154-174,9.000000000000000,24.000000000000000,"REPAIRED 4"" STL MAIN UT. WOOD AND CLAMP. BACKFILLED, TAMPED AND OILED. HELP MAKE PICK UP.",34.119348610000003,-118.368911299999994,10.0000000000000000,1.0000000000000000
63312,MAIN,3-Jul-12,1486 N SWEETZER AVE,W SWEETZER AVE,463' NN SUNSET BLVD,4.000000000000000,STEEL,1926,43277,RUST HOLE,1,,,,,KELLY,146-174,,,"4"" STL MAIN REPAIR COMPLETED.",34.097448870000001,-118.371003299999998,10.0000000000000000,1.0000000000000000
62584,MAIN,6-Jul-12,4637 BUFFALO AV,W/CL BUFFALO AV,49' S/CL KLING ST,6.000000000000000,C.I.,1945,59465,SPLIT,1,,,BAD,GOOD,GARCIA,168-156,,,"FOUND BLOW-OUT ON 6"" C.I. MAIN, MADE REPAIRS. FLUSHED MAIN. RE-INSTALLED 1"" COP. SERVICE. FLUSHED SERVICE. SLURRY BACKFILLED. BARRICADED MADE SAFE. CLEANED-UP AREA.",34.155015929999998,-118.430081200000004,10.0000000000000000,1.0000000000000000
63315,MAIN,7-Jul-12,501 ROSSMORE AV,22' S/N ROSEWOOD AV,100' W/W ROSSMORE AV,8.000000000000000,C.I.,1934,53244,ROUND CRACK,1,,,,,GONZALES,140-186,8.500000000000000,17.000000000000000,"LEAK ON 8"" .I. MAIN & 6"" F.S. CUT OUT 14' OF 8"" C.I. INSTALLED 12' OF D.I. ONE 8""X 8""X 6"" TEE ONE GATE ONE 6"" UNION TWO 8"" UNIONS",34.078962590000003,-118.327718000000004,10.0000000000000000,1.0000000000000000
63327,MAIN,8-Jul-12,8718 CRESCENT DR,W/S CRESCENT DR,225' NN VINE ST,2.000000000000000,STEEL,1930,49805,RUST HOLE,1,,,NONE,LOAM,SPEARS,152-171,4.000000000000000,8.000000000000000,"REPAIRED 2"" STEEL MAIN LEAK WITH 2""X 5"" 360 DEGREE CLAMP.",34.110071789999999,-118.383358200000004,10.0000000000000000,1.0000000000000000
62585,MAIN,9-Jul-12,14253 COLLINS ST,S/CL COLLINS ST,159' E/CL TYRONE AV,2.000000000000000,STEEL,1945,53517,RUST HOLE,1,,,BAD,,GARCIA,174-153,,,"FOUND LEAK ON 2"" STL. MAIN, MADE REPAIRS. FLUSHED MAIN. BACKFILLED & CLEANED-UP AREA.",34.173899650000003,-118.443812300000005,10.0000000000000000,1.0000000000000000
62586,MAIN,9-Jul-12,15501 BRAIRWOOD DR,416' E CL BRAIRWOOD DR,DEARHORN DR,6.000000000000000,C.I.,1954,71482,SPLIT,1,,,BAD,,GARCIA,164-144,,,"FOUND BLOW-OUT ON 6"" CI MAIN, MADE REPAIRS. RE-CONNECTED 1"" COPPER SERVICE. FLUSHED MAIN & SERVICE. BACKFILLLED & CLEANED-UP AREA. HARD SOIL.",34.142760709999997,-118.470417200000000,10.0000000000000000,1.0000000000000000
63322,MAIN,13-Jul-12,2531 HARGRAVE DRIVE,HARGRAVE DRIVE,304' NN RINCONIA DRIVE,6.000000000000000,STEEL,,,RUST HOLE,1,,,,,KELLY,154-189,,,,34.115062899999998,-118.324732299999994,10.0000000000000000,1.0000000000000000
63260,MAIN,23-Jul-12,4149 TRACY ST,26' NS TRACY ST,25' WE HAZEL KIRK DR,8.000000000000000,STEEL,1954,70801,,1,,,CONCRETE,CLAY,VALENZUELA,150-201,9.000000000000000,45.000000000000000,"BEAM & PLATE EXCAVATION USE ABI MACHINE AND HEAVY DUTY BACKHOE FROM TRUNKLINE, PERSONAL FROM VARIOUS SUPERVISORS.",34.108326329999997,-118.281739200000004,10.0000000000000000,1.0000000000000000
63359,MAIN,30-Jul-12,5926 MANOLA WAY,W MANOLA WAY,22' EE CANYON COVE,4.000000000000000,C.I.,1923,31639,SPLIT,1,,,,ADOBE,WASHINGTON,152-189,8.000000000000000,16.000000000000000,"BROKE OUT DUG OUT 4X 3' CON EXC. INSTALLED 4""X 12"" 360 DEGREE CLAMP. BACKFILLED OILED EXC NEED LG. PICK UP ONLY",34.112049579999997,-118.318763000000004,10.0000000000000000,1.0000000000000000
63258,MAIN,30-Jul-12,1300 BATES,,,,,,,,1,,,,,CHESTERTON,148-201,9.000000000000000,54.000000000000000,"BACKFILLED AND CLEAN UP 188 MADE REPAIRS, LEFT AREA SAFE SEE 188 REPORT FOR INFO.",34.098007699999997,-118.281961300000006,10.0000000000000000,1.0000000000000000
63257,MAIN,30-Jul-12,1300 BATES AVE,22' EW BATES AVE,20' SS SUNSET DR,8.000000000000000,C.I.,1938,55811,SPLIT,1,,,VERY BAD,SANDY,PRECIADO,148-201,9.500000000000000,19.000000000000000,"8"" MAIN BLOW OUT CAUSING A LOT OF STREET DAMAGE. MAIN SHOULD BE REPLACED ASAP.",34.098006959999999,-118.281961300000006,10.0000000000000000,1.0000000000000000
63356,MAIN,30-Jul-12,1900 GRACE AV,75' NN FRANKLIN AV,13' EW GRACE AV,6.000000000000000,C.I.,1923,42500,SPLIT,1,,,,C,GONZALES,150-186,8.000000000000000,24.000000000000000,"BLOW OUT ON 6"" C.I. MAIN CUT IN 6' OF 6"" D.I. WITH TWO UNIONS LOTS OF STREET DAMAGE.",34.105520720000001,-118.332149299999998,10.0000000000000000,1.0000000000000000
62716,MAIN,1-Aug-12,10516 LA MAIDA ST,5' CL LA MAIDA ST,257' W CL STROHM AV,,C.I.,1966,85534,RUST HOLE,1,,,GOOD,,GARCIA,170-177,,,"FOUND LEAK ON 2"" G.V. & B.O. ASSEMBLY. R/REPLACED W/NEW 2"" G.V. & B.O. ASSEMBLY. INSTALLED NEW STAND PIPES & SLEEVES W/CAPS. FLUSHED 6"" C.I. MAIN MADE SAFE.",34.158539110000000,-118.360173300000000,10.0000000000000000,1.0000000000000000
63452,MAIN,3-Aug-12,1401 SUNSET PLAZA DR,9' SN SUNSET PLAZA DR,160' E/E RISING GLEN RD,6.000000000000000,STEEL,1929,48083,RUST HOLE,1,,,,C,GONZALES,146-171,3.000000000000000,9.000000000000000,"FOUND LEAK ON 6"" STL MAIN USED 6""X 12"" CLAMP FOR REPAIRS.",34.096523400000002,-118.382904400000001,10.0000000000000000,1.0000000000000000
63456,MAIN,7-Aug-12,1100 SUNSET VALE AVE,10' NS SUNSET VALE AVE,22' EE SIERRA ALTA WY,,C.I.,1971,69796,RUST HOLE,1,,,,SLURRY,SCHWEINBOLD,144-168,9.000000000000000,27.000000000000000,"REPAIRED 4"" STL WATER MAIN WITH REDWOOD & CUT 4""X 12"" CLAMP IN 1/2 TO FIX. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP.",34.092156750000001,-118.394247699999994,10.0000000000000000,1.0000000000000000
62715,MAIN,8-Aug-12,3179 LINDO ST/PRIMERA AV,94' E/CL PRIMERA AVE,2' N/CL LINDO ST,6.000000000000000,C.I.,1974,91479,"ROUND CRACK, RUST HOLE",1,,,,,CRUZ,160-183,18.500000000000000,38.000000000000000,INSTALLED 360 REPAIR CLAMP,34.131303750000001,-118.343553000000000,10.0000000000000000,1.0000000000000000
63461,MAIN,10-Aug-12,2610 JALMIA DR,W/S JALMIA DR,185' NN JALMIA WAY,6.000000000000000,STEEL,1946,64525,RUST HOLE,1,,,NONE,LOAM,SPEARS,154-177,9.000000000000000,25.000000000000000,"REPAIRED RUST HOLE LEAK IN 6"" STEEL MAIN WITH MEDIUM SCREW PIN.",34.118286730000001,-118.360328800000005,10.0000000000000000,1.0000000000000000
63463,MAIN,13-Aug-12,647 N LUCERNE BL,W/S LUCERNE BL,131' S/S MELROSE AVE,4.000000000000000,C.I.,1915,21480,SPLIT,1,,,NONE,CLAY,SPEARS,142-189,6.000000000000000,18.000000000000000,"CUT IN 4""X 18"" D.I. NIPPLE TO REPAIR MAIN LEAK.",34.083055960000003,-118.324892599999998,10.0000000000000000,1.0000000000000000
63216,MAIN,14-Aug-12,2915 ST GEORGE ST,16' EW ST GEORGE ST,172' SS ROWENA AVE,68.000000000000000,CONCRETE,1954,70801,LEAK ON 8,1,,,GOOD,B,GLOVER,152-204,,,"CREW FOUND LEAK ON 8"" BLOW OFF. MULTIPLE CREWS WORKED MULTIPLE SHIFTS UNTIL REPLACEMENT OF B.O. WAS COMPLETE.",34.110078090000002,-118.273466499999998,10.0000000000000000,1.0000000000000000
63464,MAIN,14-Aug-12,8446 YUCCA TRAIL,150' E/E KIRKWOOD AV,6' N/S YUCCA TRAIL,4.000000000000000,STEEL,1926,43232,RUST HOLE,1,,,,C,GONZALES,150-174,6.000000000000000,12.000000000000000,"FOUND LEAK ON 4"" STL MAIN USED 4""X 12"" CLAMP FOR REPAIRS.",34.103290739999998,-118.373952599999996,10.0000000000000000,1.0000000000000000
63217,MAIN,15-Aug-12,3446 BEN LOMOND PL,20' NS BEN LOMOND PL,267' EE TALMADGE ST,6.000000000000000,,1923,,RUPTURE,1,,,,,SMITH,152-201,13.000000000000000,65.000000000000000,CUT IN 14FT OF DI PIPE,34.111106110000001,-118.281293000000005,10.0000000000000000,1.0000000000000000
63471,MAIN,19-Aug-12,611 IRVING BL,115' N/N CLINTON ST,17' E/W IRVING BL,6.000000000000000,C.I.,1923,30920,SPLIT,1,,,,,GONZALES,142-189,7.000000000000000,21.000000000000000,"BLOW OUT ON 6"" C.I. MAIN CUT IN 4"" OF 6"" D.I. WITH TWO UNIONS. LOTS OF STREET DAMAGE.",34.082098649999999,-118.318744199999998,10.0000000000000000,1.0000000000000000
63475,MAIN,21-Aug-12,521 WILTON PL,209' NN MAPLEWOOD AV,20' EW WILTON PL,,,,,,1,,,,,GONZALES,140-192,9.000000000000000,34.500000000000000,"FOUND LEAK ON 20"" C.I. MAIN ON OLD CLAMP. REMOVED CLAMP USED 20""X 20"" CLAMP FOR REPAIRS. PAVING REQUEST ALREADY IN.",34.080971710000000,-118.313549800000004,10.0000000000000000,1.0000000000000000
63516,MAIN,21-Aug-12,8814 PINTO PLACE,S/ PINTO PLACE,255' W/W RISING GLEN RD,2.000000000000000,,1955,73741,2,1,,,,,KELLY,148-171,,,,34.102860389999996,-118.384418800000006,10.0000000000000000,1.0000000000000000
63484,MAIN,25-Aug-12,1001 MCCADDEN PL,18' E/W MCCADDEN PL,212' N/N SANTA MONICA BL,4.000000000000000,C.I.,1927,44764,,1,,,,,YBARBO,144-183,,,"FOUND 4"" CI MAIN LEAK RUPTURE MADE REPAIRS BACKFILLED TEMP OIL LEFT SAFE",34.091414649999997,-118.337470800000006,10.0000000000000000,1.0000000000000000
63225,MAIN,26-Aug-12,2026 OXFORD AVE,46' WE OXFORD AVE,80' SS LOS FELIZ BL,4.000000000000000,C.I.,1920,27311,ROUND CRACK,1,,,BAD,CLAY,PRECIADO,150-192,9.000000000000000,18.000000000000000,"FOUND ROUND CRACK ON 4"" MAIN INSTALLED ONE 360 DEGREE REPAIR CLAMP & BACKFILLED WITH CON ROCK & TEMP. SYS 757 CD 4",34.107547160000003,-118.308208600000000,10.0000000000000000,1.0000000000000000
63491,MAIN,26-Aug-12,1025 MCCADEN PL,18' E/W PROPERTY,,4.000000000000000,C.I.,1922,30188,,1,,,,,KENNEDY,144-183,8.000000000000000,16.000000000000000,CUT IN 2' OF DI BACKFILLED PUT MAIN BACK IN SERVICE.,34.089738959999998,-118.337473700000004,10.0000000000000000,1.0000000000000000
63486,MAIN,27-Aug-12,5300 2ND ST,18' N/S 2ND ST,6' W/W JUNE ST,8.000000000000000,C.I.,1969,88114,SPLIT,1,,,CLEAN,SANDY LOAM,SCHWEINBOLD,138-186,13.500000000000000,44.000000000000000,"REPLACED 8' OF 8"" CI CUT WITH DI PIPE FITTINGS. BLOCKED UP & SIDE BLOCKED. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP OF MUD & DEBRIS ON 2 STREETS.",34.071034800000000,-118.334908299999995,10.0000000000000000,1.0000000000000000
63489,MAIN,28-Aug-12,8457 BRIER DRIVE,S BRIER DRIVE,312' E/E OAK DRIVE,4.000000000000000,STEEL,1930,49567,RUST HOLE,1,,,,,KELLY,150-174,,,,34.104422229999997,-118.375300400000000,10.0000000000000000,1.0000000000000000
63229,MAIN,29-Aug-12,2455 MICHELTORENA ST,W SIDE MICHELTORENA ST,132' SS LANTERMAN TER,6.000000000000000,C.I.,1927,44207,,1,,,,,SOLIS,150-204,9.500000000000000,35.000000000000000,"SECURE MAIN BREAK/WAITED FOR USA/EXCAVATE/REMOVE BAD 6"" C.I. PIPE AND INSTALL 6'-0"" OF 6"" D.I. W/2-6"" MECH. COUPLING. MAJOR CLEAN UP IN ST.",34.104781940000002,-118.269862099999997,10.0000000000000000,1.0000000000000000
63519,MAIN,4-Sep-12,1500 FOREST KNOLL DRIVE,E FOREST KNOLL DR,284' S/S SUNSET PLAZA DRIVE,4.000000000000000,STEEL,1927,44767,RUST HOLE,1,,,,,KELLY,148-171,,,,34.098041309999999,-118.380321199999997,10.0000000000000000,1.0000000000000000
63523,MAIN,5-Sep-12,115 N MCCADDEN PLACE,W MCCADDEN PLACE,246' NN 1ST STREET,6.000000000000000,C.I.,1925,35240,SPLIT,1,,,,,KELLY,138-183,,,,34.074231840000003,-118.337124799999998,10.0000000000000000,1.0000000000000000
63531,MAIN,7-Sep-12,8157 LAUREL VIEW DRIVE,N OF LAUREL VIEW DR,441' EE CRESCENT HTS BL,4.000000000000000,STEEL,1927,45302,RUST HOLE,1,,,,,KELLY,148-174,,,,34.101419440000001,-118.367185800000001,10.0000000000000000,1.0000000000000000
63534,MAIN,10-Sep-12,9100 HAZEN DR,E/S HAZEN DR,179' NN HAZEN DR,6.000000000000000,STEEL,1935,54060,RUST HOLE,1,,,NONE,CLAY,SPEARS,154-168,8.000000000000000,16.000000000000000,"REPAIRED PINHOLE LEAK WITH LARGE SCREW PIN ON 6"" STEEL MAIN.",34.118691900000002,-118.395725999999996,10.0000000000000000,1.0000000000000000
63538,MAIN,13-Sep-12,1685 SUNSET PLAZA DR,5' S/N SUNSET PLAZA DR,125' W/W HOLLYWOOD BL,6.000000000000000,STEEL,1927,44765,RUST HOLE,1,,,BAD,SHALE,YBARBO,148-171,8.000000000000000,16.000000000000000,"MADE REPAIRS ON 6"" STEEL MAIN BACKFILLED AND LEFT SAFE.",34.101649979999998,-118.379872000000006,10.0000000000000000,1.0000000000000000
63606,MAIN,13-Sep-12,2771 ROWENA AV,215' W/W GLENDALE BLVD,,8.000000000000000,C.I.,1923,31939,,1,,,,,SOLIS,150-207,4.500000000000000,9.000000000000000,CONTRACTOR PULLED CORP FROM MAIN.,34.107463209999999,-118.264291900000003,10.0000000000000000,1.0000000000000000
63541,MAIN,15-Sep-12,1604 SUNSET PLAZA DR,57' N/N EVANVIEW DR,6' W/E SUNSET PLAZA DR,6.000000000000000,STEEL,1927,44765,RUST HOLE,1,,,,C,GONZALES,148-171,8.000000000000000,24.000000000000000,"FOUND LEAK ON 6"" STL MAIN USED 6""X 12"" CLAMP.",34.100318410000000,-118.380526399999994,10.0000000000000000,1.0000000000000000
63543,MAIN,17-Sep-12,1629 SUNSET PLAZA DR,W/S SUNSET PLAZA DR,21' S/S VIEWSITE DR,6.000000000000000,STEEL,1927,44765,RUST HOLE,1,,,NONE,ROCKY,SPEARS,148-171,4.000000000000000,8.000000000000000,"REPAIRED RUST HOLE LEAK WITH 6""X 12"" 360 DEGREE CLAMP.",34.100583940000000,-118.381596200000004,10.0000000000000000,1.0000000000000000
63544,MAIN,17-Sep-12,1643 SUNSET PLAZA DR,W/S SUNSET PLAZA DR,399' N/N VIEWSITE DR,6.000000000000000,STEEL,1927,44765,RUST HOLE,1,,,NONE,ROCKY,SPEARS,148-171,4.000000000000000,8.000000000000000,REPAIRED RUST HOLE LEAK WITH LARGE SCREW PIN.,34.101367080000003,-118.381181499999997,10.0000000000000000,1.0000000000000000
63547,MAIN,18-Sep-12,8320 YUCCA TR,4' N/S YUCCA TR,237' W/W YUCCA TERR,4.000000000000000,STEEL,1926,43232,"COUPLING, RUST HOLE",1,,,SLIGHT,DECOMP GRANITE,SCHWEINBOLD,150-174,9.000000000000000,27.000000000000000,"REPAIRED RUPTURE NEXT TO COUPLING WITH WOOD, EXTRA RUBBER & CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP.",34.104420699999999,-118.371717899999993,10.0000000000000000,1.0000000000000000
63545,MAIN,18-Sep-12,4505 5TH ST,17' N/S 5TH ST,75' WW NORTON AVE,6.000000000000000,C.I.,1927,44925,RUPTURE,1,,,,,RODRIGUEZ,136-189,9.000000000000000,45.000000000000000,"FOUND 6"" C.I. MAIN RUPTURE. CUT OUT 10 FEET OF PIPE. REPLACED WITH 10' OF 6"" D.I. AND 2 MECHANICALS.",34.065285179999997,-118.317631500000005,10.0000000000000000,1.0000000000000000
65424,MAIN,26-Sep-12,3236 PRIMERA DR.,5' S/C PRIMERA DR.,672' E/C HOLLYCREST DR.,6.000000000000000,C.I.,1974,91479,SPLIT,1,,,,,R. CRUZ,158-183,10.500000000000000,31.500000000000000,"INSTALLED 14.5' OF NEW 6"" DUCTILE IRON PIPE AND TWO 6"" C.I. D.I. DRESSER. GOING BACK FOR MORE CLEAN UP WORK",34.129445640000000,-118.345430800000003,10.0000000000000000,1.0000000000000000
63556,MAIN,26-Sep-12,2610 JALMIA DRIVE,W JALMIA DRIVE,158' NN JALMIA WY,6.000000000000000,STEEL,1946,64525,RUST HOLE,1,,,BAD,B,KELLY,154-177,,,"PINNED MAIN REPAIR; HI PRESSURE MAIN. PIN HOLE ON STEEL MAIN.",34.118216019999998,-118.360293400000003,10.0000000000000000,1.0000000000000000
63557,MAIN,26-Sep-12,RUNYON CANYON PARK,W RUNYON CANYON,2380 SS MULHOLLAND,6.000000000000000,STEEL,1926,43116,RUST HOLE,1,,,,NATURAL,WASHINGTON,152-180,4.000000000000000,8.000000000000000,"REPAIRED 6"" STEEL MAIN WITH SCREW PIN, PINCHED DOWN MAIN & OPENED HYDRANT / DITCH INSPECTOR NEEDS TO SPREAD OIL ON ROAD DAMAGE FROM LEAK.",34.114300960000001,-118.350947599999998,10.0000000000000000,1.0000000000000000
63560,MAIN,28-Sep-12,1905 LAS PALMAS AVE,16' EW LAS PALMAS AVE,161' NN FRANKLIN AVE,6.000000000000000,C.I.,1925,41245,,1,,,SLIGHT,CLAYISH GRAVEL,SCHWEINBOLD,150-186,7.000000000000000,21.000000000000000,"REPAIRED 6"" WATER MAIN WITH CLAMP. BACKFILLED, TAMPED & OILED. HELP MAKE PICK-UP.",34.105607980000002,-118.336426900000006,10.0000000000000000,1.0000000000000000
63564,MAIN,29-Sep-12,RUNYON CANYON PARK,W RUNYON CANYON,2480' SS MULHOLLAND,6.000000000000000,STEEL,1926,43116,,1,,,,NATURAL,WASHINGTON,152-180,3.000000000000000,3.000000000000000,"HAD GATE MAN PINCH DOWN MAIN, REPAIRED 6"" STEEL MAIN WITH LARGE SCREW PIN, BACKFILLED 3'X 3' EXCAVATION",34.114106600000000,-118.350912500000007,10.0000000000000000,1.0000000000000000
63565,MAIN,30-Sep-12,2617 HARLESDEN CT,100' NN WILLOW GLEN RD,9' EW HARLESDEN CT,4.000000000000000,STEEL,1928,47673,RUST HOLE,1,,,,C,GONZALES,154-174,5.000000000000000,10.000000000000000,"FOUND LEAK ON 4"" STL MAIN USED 4""X 12"" CLAMP ENERGIZED 4"" STL MAIN ALL BACK TO NORMAL.",34.119117250000002,-118.368609000000006,10.0000000000000000,1.0000000000000000
63671,MAIN,1-Oct-12,1945 N CURSON AVE,14' EW CURSON AVE,224' SS CURSON PL,6.000000000000000,STEEL,1926,43929,RUST HOLE,1,,,SLIGHT,DECOMP GRANITE,SCHWEINBOLD,150-180,5.000000000000000,15.000000000000000,"REPAIRED STL WATER MAIN WITH REDWOOD & CLAMP. BACKFILLED , TAMPED, & OILED. HELP MAKE PICK-UP.",34.107326020000002,-118.355392399999999,10.0000000000000000,1.0000000000000000
63200,MAIN,2-Oct-12,14000 RIVERSIDE DR,225' EC MURIETTA AVE,22' SC RIVERSIDE DR,8.000000000000000,C.I.,1931,38346,"RUST HOLE, SPLIT, BLOW OUT",1,,,,,CRUZ,168-153,13.500000000000000,61.000000000000000,"CUT IN 6.5 FT OF 8"" D.I. PIPE, PUT 8"" MAIN BACK IN SERVICE BY 6:00 AM CLEANED UP EXCESS DEBRIS ON STREET RELIEF CREW ARRIVAL AT 8:45 AM.",34.157544510000001,-118.438104199999998,10.0000000000000000,1.0000000000000000
63674,MAIN,3-Oct-12,2617 HARLESDEN CT,90' NN WILLOW GLEN RD,9' EW HARLESDEN CT,4.000000000000000,STEEL,1928,47673,RUST HOLE,1,,,,C,GONZALES,154-174,5.000000000000000,15.000000000000000,"FOUND LEAK ON 4"" STL MAIN USED 4""X 12"" CLAMP FOR REPAIR.",34.119101409999999,-118.368588200000005,10.0000000000000000,1.0000000000000000
63676,MAIN,5-Oct-12,4029 WILSHIRE BL,N/S WILSHIRE BL,176' WW VAN NESS AVE,8.000000000000000,C.I.,1934,53289,"RUST HOLE, SPLIT",1,,,NONE,CLAY,SPEARS,134-192,12.000000000000000,32.000000000000000,"CUT IN 5' OF 8"" D.I. PIPE TO REPAIR 8"" C.I. MAIN SPLIT AND BLOW OUT RUPTURE.",34.062315429999998,-118.315359099999995,10.0000000000000000,1.0000000000000000
63682,MAIN,11-Oct-12,7991 WILLOW GLEN RD,10' WE WILLOW GLEN RD,553' NN DOMINIO WY,6.000000000000000,STEEL,1936,47672,RUST HOLE,1,,,MED,DECOMP GRANITE,SCHWEINBOLD,156-174,8.000000000000000,24.000000000000000,"REPAIRED 6"" STL WATER MAIN WITH REDWOOD & 6""X 8"" CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP.",34.119880989999999,-118.371002500000003,10.0000000000000000,1.0000000000000000
63201,MAIN,11-Oct-12,6700 LAKESIDE PL,NC LAKESIDE PL,EC CAHUENGA BL,8.000000000000000,C.I.,1940,57189,SPLIT,1,,,BAD,BLUE STONE,GARCIA,156-183,,,"FOUND BLOW-OUT ON 8"" C.I. MAIN, MADE REPAIRS. FLUSHED MAIN. BACKFILLED & CLEAN -UP AREA. MADE AREA SAFE & SECURE.",34.123630319999997,-118.341398299999994,10.0000000000000000,1.0000000000000000
63830,MAIN,17-Oct-12,2496 GLENDALE BLVD,570' NN SILVERLAKE BLVD,37' EW GLENDALE BLVD,8.000000000000000,C.I.,1928,47065,SPLIT,1,,,,GRANULAR,NUNEZ,148-207,16.000000000000000,62.000000000000000,"CALLED OUT FOR LEAK AT 9:45 PM TO RELIEVE P.M. SHIFT FOUND 8' SPLIT ND RUPTURE ON 8"" CI PIPE. CUT IN 12' OF 8"" DI PIPE, 11 DEGREE BEND, 2-8"" MECH COUPLINGS. 20 YDS SLURRY.",34.102388449999999,-118.259246700000006,10.0000000000000000,1.0000000000000000
63690,MAIN,18-Oct-12,749 CLOVERDALE AVE,17' EW CLOVERDALE AVE,72' NN 8TH ST,6.000000000000000,C.I.,1971,29285,SPLIT,1,,,THICK,ADOBE,SCHWEINBOLD,134-180,7.000000000000000,14.000000000000000,"REPAIRED 6"" CI WATER MAIN WITH CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP.",34.060831780000001,-118.346753500000005,10.0000000000000000,1.0000000000000000
63834,MAIN,20-Oct-12,2810 GLENDALE BLVD,11' E/W GLENDALE BLVD,63' N/N ROWENA AVE,6.000000000000000,C.I.,1927,45271,SPLIT,1,,,,,UNGSON,150-207,8.000000000000000,16.000000000000000,"FOUND SPLIT @ BOTTOM OF PIPE; CUT IN 5' OF NEW 6"" D.I. PIPE PRESSURIZED WATER MAIN BACK.",34.107547070000003,-118.263566699999998,10.0000000000000000,1.0000000000000000
63695,MAIN,22-Oct-12,1354 MILLER PL,6' N/S MILLER PL,43' EE MILLER DR,4.000000000000000,STEEL,1926,43778,RUST HOLE,1,,,NONE,LOAM,SPEARS,146-171,8.000000000000000,24.000000000000000,"REPAIRED 4"" STEEL MAIN LEAK WITH SCREW PIN.",34.095194339999999,-118.377233000000004,10.0000000000000000,1.0000000000000000
63835,MAIN,23-Oct-12,2772 ROWENA,32' N/S ROWENA AVE,347' W/W LAKEWOOD AV,6.000000000000000,C.I.,1923,31939,CLAMP,1,,,,CLAY,PRECIADO,150-207,8.000000000000000,16.000000000000000,"REMOVED OLD DCI FROM 6"" MAIN & INSTALLED NEW SERVICE CLAMP WITH PLUG BACKFILLED & TEMP SYS769 CD4",34.107497799999997,-118.264508399999997,10.0000000000000000,1.0000000000000000
