SchoolCode	SchoolName	EthnicityRace	Grade	PrimaryResidency	UnaccompaniedYouthIndicator	RunawayYouthIndicator	StartDate	EnrollmentStatusCode	ExitDate	SINFStartDate	EngLangAcqStatus	TitleIMigrant	SpecialEducation
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/30/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/16/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	10/18/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	White	2	100-Temporary Shelters	N	N	4/22/2015	10-Primary enrollment	7/8/2015	7/1/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/28/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	IFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/26/2014	10-Primary enrollment	6/30/2015	8/26/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Missing	6	120-Temporarily Doubled Up	N	N	9/8/2014	10-Primary enrollment	9/16/2014	11/12/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Missing	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	10/28/2014	8/20/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	3/6/2014	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/19/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	9/18/2014	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	7/8/2015	4/16/2014	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	9/8/2014	10-Primary enrollment	9/16/2014	9/25/2014	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	10/17/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	10/17/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/29/2014	10-Primary enrollment	6/30/2015	12/4/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/2/2014	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/29/2014	10-Primary enrollment	6/30/2015	8/29/2014	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Missing	1	120-Temporarily Doubled Up	N	N	12/1/2014	10-Primary enrollment	1/29/2015	6/17/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	2/20/2014	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	1/16/2014	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	6/15/2015	10-Primary enrollment	6/30/2015	9/7/2011	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	9/15/2014	10-Primary enrollment	6/30/2015	8/27/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/13/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/2/2014	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/25/2014	10-Primary enrollment	6/30/2015	8/25/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Asian	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EO  	N	Y
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EO  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	2	110-Hotels/motels	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	Y
6027254	Juarez (Benito) Elementary	Hispanic	3	110-Hotels/motels	N	N	8/21/2014	10-Primary enrollment	6/30/2015	1/26/2015	RFEP	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	110-Hotels/motels	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EO  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	RFEP	N	N
6027254	Juarez (Benito) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	1/21/2015	RFEP	N	N
6027254	Juarez (Benito) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	10/24/2014	10-Primary enrollment	6/1/2015	8/27/2013	EO  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	7/8/2015	5/2/2016	RFEP	N	N
6027254	Juarez (Benito) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	10/2/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/25/2014	10-Primary enrollment	6/30/2015	8/25/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	7/8/2015	8/21/2014	EO  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EO  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	2/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EO  	N	Y
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/25/2014	10-Primary enrollment	6/30/2015	8/25/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	3	130-Temporarily Unsheltered	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	1	130-Temporarily Unsheltered	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	1/27/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	1/27/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	3/5/2015	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	RFEP	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EO  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EO  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	Y
6027254	Juarez (Benito) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/2/2014	EL  	N	N
6027254	Juarez (Benito) Elementary	Missing	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	7/8/2015	7/1/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	12/16/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Not Reported	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	4/20/2015	10-Primary enrollment	6/30/2015	4/24/2015	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	4/20/2015	10-Primary enrollment	6/30/2015	4/29/2015	EL  	N	N
6027221	Lincoln (Abraham) Elementary	White	1	120-Temporarily Doubled Up	N	N	8/27/2014	10-Primary enrollment	7/8/2015	3/21/2014	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/10/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/10/2015	RFEP	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	2/4/2014	RFEP	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	Y
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Asian	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/8/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	White	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	10/9/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	White	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	10/9/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	3/2/2015	10-Primary enrollment	6/30/2015	12/16/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	11/14/2014	10-Primary enrollment	6/30/2015	1/15/2015	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	5/27/2014	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	7/8/2015	7/1/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	RFEP	N	Y
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/27/2014	10-Primary enrollment	6/30/2015	9/30/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Multiple	4	110-Hotels/motels	N	N	8/21/2014	10-Primary enrollment	6/30/2015	10/4/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/22/2014	10-Primary enrollment	6/30/2015	9/8/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Black/African Am	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/20/2013	EO  	N	Y
6027221	Lincoln (Abraham) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	10/7/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/8/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	9/16/2014	10-Primary enrollment	6/30/2015	2/19/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	5/5/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/22/2014	10-Primary enrollment	6/30/2015	5/12/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/26/2014	10-Primary enrollment	6/30/2015	9/9/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	12/16/2014	RFEP	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2013	EL  	N	Y
6027221	Lincoln (Abraham) Elementary	Black/African Am	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/23/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	5	110-Hotels/motels	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/9/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	12/18/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Black/African Am	2	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/8/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Missing	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/21/2014	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Missing	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	5/26/2015	7/1/2013	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	12/5/2014	1/16/2015	RFEP	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	5/8/2015	10-Primary enrollment	6/30/2015	4/23/2014	EO  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	12/9/2013	EL  	N	Y
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/8/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	7/1/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/11/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	8/22/2013	EL  	N	N
6027221	Lincoln (Abraham) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/21/2014	10-Primary enrollment	6/30/2015	9/10/2014	EL  	N	N
6027221	Lincoln (Abraham) Elementary	White	4	110-Hotels/motels	N	N	5/27/2015	10-Primary enrollment	6/30/2015	9/19/2014	EO  	N	N
6027221	Lincoln (Abraham) Elementary	White	KN	110-Hotels/motels	N	N	5/27/2015	10-Primary enrollment	6/30/2015	9/19/2014	EO  	N	N
