SchoolCode	SchoolName	EthnicityRace	Grade	PrimaryResidency	UnaccompaniedYouthIndicator	RunawayYouthIndicator	StartDate	EnrollmentStatusCode	ExitDate	SINFStartDate	EngLangAcqStatus	TitleIMigrant	SpecialEducation
6027361	Gauer (Melbourne A.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027361	Gauer (Melbourne A.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027361	Gauer (Melbourne A.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/28/2013	8/26/2013	EL  	N	Y
6027361	Gauer (Melbourne A.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	EL  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	8/28/2009	12/16/2009	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	8/28/2009	12/16/2009	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/28/2013	8/26/2013	RFEP	Y	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/21/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	3/27/2015	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	9/1/2009	10-Primary enrollment	6/24/2011	8/26/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/21/2012	3/27/2015	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	5/11/2009	10-Primary enrollment	6/28/2013	8/26/2013	IFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	3/31/2016	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	4/13/2010	10-Primary enrollment	5/8/2012	9/30/2013	EL  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	7/11/2011	7/1/2010	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/8/2007	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	2/4/2014	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/21/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/22/2008	10-Primary enrollment	11/13/2009	5/12/2014	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	2/2/2009	10-Primary enrollment	6/30/2010	4/10/2014	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/22/2008	10-Primary enrollment	6/30/2010	4/17/2014	RFEP	N	N
6027320	Guinn (James M.) Elementary	Black/African Am	4	110-Hotels/motels	N	N	9/18/2006	10-Primary enrollment	10/6/2010	10/2/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/21/2012	7/1/2013	EL  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	7/11/2011	8/20/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/3/2005	10-Primary enrollment	6/24/2011	7/1/2013	EL  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/21/2012	7/1/2013	EL  	Y	N
6027320	Guinn (James M.) Elementary	Missing	1	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/21/2012	7/1/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	100-Temporary Shelters	N	N	4/20/2009	10-Primary enrollment	1/14/2010	7/1/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	10/30/2006	10-Primary enrollment	6/28/2013	8/26/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	7/6/2012	8/12/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	9/28/2012	7/1/2013	RFEP	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	12/7/2006	10-Primary enrollment	6/24/2011	8/19/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/7/2007	10-Primary enrollment	6/21/2012	8/27/2012	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	2	110-Hotels/motels	N	N	1/11/2010	10-Primary enrollment	6/30/2010	9/9/2013	EL  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/2009	10-Primary enrollment	6/21/2012	8/26/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/24/2011	8/26/2013	EL  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	2/4/2014	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/26/2005	10-Primary enrollment	6/21/2012	7/1/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Black/African Am	6	110-Hotels/motels	N	N	7/14/2006	10-Primary enrollment	6/24/2011	3/28/2014	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/14/2006	10-Primary enrollment	6/30/2010	8/27/2013	EL  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	9/3/2009	10-Primary enrollment	11/20/2009	11/21/2009	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/28/2013	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	10/19/2009	10-Primary enrollment	1/24/2011	9/3/2013	EO  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/31/2009	10-Primary enrollment	6/30/2010	7/1/2013	EL  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	5/6/2008	10-Primary enrollment	6/24/2011	9/4/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	7/6/2012	4/8/2016	RFEP	N	N
6027320	Guinn (James M.) Elementary	White	5	100-Temporary Shelters	N	N	8/20/2009	10-Primary enrollment	6/23/2011	9/11/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	3/28/2014	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/28/2013	8/25/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Missing	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	White	1	100-Temporary Shelters	N	N	8/20/2009	10-Primary enrollment	2/12/2010	3/18/2014	EO  	N	N
6027320	Guinn (James M.) Elementary	White	3	100-Temporary Shelters	N	N	8/20/2009	10-Primary enrollment	2/12/2010	8/28/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/28/2013	8/26/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/24/2011	8/26/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	10/13/2005	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	6/15/2010	10-Primary enrollment	6/30/2011	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/24/2011	8/26/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/19/2006	10-Primary enrollment	6/21/2012	7/1/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/25/2005	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	3/8/2006	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	3/27/2015	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	9/16/2008	10-Primary enrollment	1/25/2013	7/1/2009	IFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	1/10/2005	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	2/27/2006	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	2/6/2009	10-Primary enrollment	7/11/2011	8/30/2012	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/24/2011	8/26/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	12/2/2008	10-Primary enrollment	3/18/2011	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	12/2/2008	10-Primary enrollment	6/30/2010	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/8/2007	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	6/7/2005	10-Primary enrollment	6/24/2011	8/26/2013	IFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	1/5/2006	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	3/2/2010	10-Primary enrollment	6/24/2011	5/8/2014	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	3/12/2014	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	11/17/2009	10-Primary enrollment	11/6/2012	8/26/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Missing	5	120-Temporarily Doubled Up	N	N	10/14/2008	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Black/African Am	6	120-Temporarily Doubled Up	N	N	1/12/2009	10-Primary enrollment	6/24/2011	8/26/2013	IFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	9/3/2004	10-Primary enrollment	6/24/2011	9/10/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	6/9/2009	10-Primary enrollment	6/21/2012	7/1/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	6/8/2009	10-Primary enrollment	6/24/2011	8/26/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/21/2012	4/29/2014	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	2/24/2010	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	3/5/2007	10-Primary enrollment	6/30/2010	8/29/2010	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	9/1/2004	10-Primary enrollment	6/24/2011	3/28/2014	RFEP	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	9/1/2004	10-Primary enrollment	6/24/2011	3/31/2016	RFEP	N	Y
6027387	Henry (Patrick) Elementary	Missing	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	3/31/2016	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/28/2013	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/21/2012	3/27/2015	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	3/27/2015	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Missing	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/28/2013	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	10/8/2008	10-Primary enrollment	6/21/2012	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/12/2004	10-Primary enrollment	6/24/2011	1/23/2014	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	11/14/2010	3/31/2016	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	5/30/2012	2/9/2010	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/24/2011	3/24/2014	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	9/17/2009	10-Primary enrollment	6/28/2013	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/28/2013	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	9/17/2009	10-Primary enrollment	6/30/2010	7/1/2013	RFEP	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	10/16/2006	10-Primary enrollment	6/30/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	11/17/2009	10-Primary enrollment	6/21/2012	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/21/2012	8/26/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/30/2011	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	7/11/2011	10/2/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/10/2006	10-Primary enrollment	6/30/2011	8/26/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/11/2005	10-Primary enrollment	6/21/2012	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	10/21/2011	7/1/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	11/30/2009	5/7/2014	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	11/30/2009	5/7/2014	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/30/2010	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/20/2008	10-Primary enrollment	6/30/2010	7/1/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2008	10-Primary enrollment	6/30/2010	7/1/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	10/8/2009	5/6/2014	EO  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	11/18/2008	10-Primary enrollment	6/24/2011	1/29/2014	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	100-Temporary Shelters	N	N	8/20/2009	10-Primary enrollment	6/21/2012	7/1/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	100-Temporary Shelters	N	N	8/27/2008	10-Primary enrollment	6/21/2012	8/12/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	White	6	110-Hotels/motels	N	N	4/20/2010	10-Primary enrollment	6/24/2011	12/4/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Missing	4	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/28/2013	8/26/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Am Indian/Alskn Nat	4	120-Temporarily Doubled Up	N	N	9/28/2009	10-Primary enrollment	2/3/2010	7/1/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Am Indian/Alskn Nat	1	120-Temporarily Doubled Up	N	N	9/28/2009	10-Primary enrollment	2/3/2010	7/1/2013	IFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	6	100-Temporary Shelters	N	N	3/4/2009	10-Primary enrollment	6/24/2011	8/27/2013	EO  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	11/8/2007	10-Primary enrollment	6/30/2010	8/29/2010	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	11/8/2007	10-Primary enrollment	6/30/2010	8/26/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/24/2011	8/26/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/21/2012	7/1/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	White	5	100-Temporary Shelters	N	N	5/24/2010	10-Primary enrollment	3/18/2011	7/1/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/30/2010	9/4/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/24/2011	8/26/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/30/2014	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/19/2008	10-Primary enrollment	6/30/2010	7/1/2013	RFEP	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	6	100-Temporary Shelters	N	N	1/13/2010	10-Primary enrollment	3/25/2011	4/21/2014	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	100-Temporary Shelters	N	N	1/13/2010	10-Primary enrollment	3/25/2011	4/21/2014	EO  	N	N
6027254	Juarez (Benito) Elementary	Hispanic	KN	100-Temporary Shelters	N	N	9/21/2009	10-Primary enrollment	1/25/2010	8/15/2013	EL  	N	N
