SchoolCode	SchoolName	EthnicityRace	Grade	PrimaryResidency	UnaccompaniedYouthIndicator	RunawayYouthIndicator	StartDate	EnrollmentStatusCode	ExitDate	SINFStartDate	EngLangAcqStatus	TitleIMigrant	SpecialEducation
6027320	Guinn (James M.) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/29/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	10/10/2013	10-Primary enrollment	6/27/2014	10/14/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	7/5/2013	8/20/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Black/African Am	1	120-Temporarily Doubled Up	N	N	11/30/2012	10-Primary enrollment	5/27/2014	7/1/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	2/27/2013	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	2/4/2013	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/30/2010	10-Primary enrollment	1/23/2014	9/18/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/30/2010	10-Primary enrollment	1/23/2014	8/11/2014	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/30/2014	8/20/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	11/30/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/30/2010	10-Primary enrollment	6/27/2014	7/1/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/29/2011	10-Primary enrollment	6/27/2014	1/20/2015	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/30/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	9/21/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	9/1/2010	10-Primary enrollment	6/27/2014	2/12/2016	RFEP	Y	N
6027320	Guinn (James M.) Elementary	Missing	1	100-Temporary Shelters	N	N	1/31/2014	10-Primary enrollment	2/7/2014	4/7/2014	EO  	N	N
6027320	Guinn (James M.) Elementary	Black/African Am	4	100-Temporary Shelters	N	N	9/11/2013	10-Primary enrollment	11/15/2013	4/2/2014	EO  	N	N
6027320	Guinn (James M.) Elementary	Black/African Am	4	100-Temporary Shelters	N	N	9/11/2013	10-Primary enrollment	11/15/2013	4/2/2014	EO  	N	N
6027320	Guinn (James M.) Elementary	White	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EO  	N	Y
6027320	Guinn (James M.) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	3/13/2013	10-Primary enrollment	7/5/2013	1/16/2015	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	10/11/2007	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/27/2014	7/1/2013	RFEP	N	N
6027320	Guinn (James M.) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/29/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	1/9/2013	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027320	Guinn (James M.) Elementary	White	6	120-Temporarily Doubled Up	N	N	2/7/2012	10-Primary enrollment	6/30/2014	7/1/2013	EO  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	10/1/2012	10-Primary enrollment	4/29/2014	5/1/2014	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/30/2010	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/30/2010	10-Primary enrollment	6/27/2014	2/2/2015	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	4/25/2011	10-Primary enrollment	6/30/2014	9/24/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	10/18/2013	10-Primary enrollment	6/27/2014	10/18/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	12/11/2012	10-Primary enrollment	6/30/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	11/16/2011	10-Primary enrollment	6/27/2014	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	2/9/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	2/9/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/30/2010	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Asian	5	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/27/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	1/18/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/11/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	White	3	100-Temporary Shelters	N	N	1/22/2014	10-Primary enrollment	1/31/2014	2/5/2014	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/27/2014	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	11/27/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	11/27/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	9/4/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	11/28/2012	10-Primary enrollment	6/30/2014	9/24/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	7/5/2013	4/22/2014	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	10/16/2012	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/30/2014	8/29/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/11/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/11/2011	10-Primary enrollment	6/27/2014	9/22/2014	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	11/22/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/11/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	2	110-Hotels/motels	N	N	11/14/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/9/2007	10-Primary enrollment	6/30/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	10/4/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	110-Hotels/motels	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	4	110-Hotels/motels	N	N	3/24/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	7/5/2013	8/26/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Black/African Am	3	120-Temporarily Doubled Up	N	N	1/18/2013	10-Primary enrollment	7/5/2013	1/18/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	7/5/2013	8/27/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	5/14/2013	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/29/2013	IFEP	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	9/5/2013	10-Primary enrollment	6/27/2014	9/23/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	4/23/2015	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/30/2010	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	2/16/2012	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	3/28/2014	8/29/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/30/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	4/20/2016	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	9/22/2014	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	1/18/2012	10-Primary enrollment	7/5/2013	9/9/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	9/19/2011	10-Primary enrollment	7/5/2013	9/10/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	9/19/2011	10-Primary enrollment	7/5/2013	9/9/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/30/2010	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	Y
6027387	Henry (Patrick) Elementary	White	1	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	10/3/2013	10-Primary enrollment	6/27/2014	10/3/2013	EL  	N	Y
6027387	Henry (Patrick) Elementary	Black/African Am	3	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	12/20/2013	8/20/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	5/21/2015	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/27/2014	3/12/2014	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/27/2014	9/16/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/30/2010	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	10/7/2013	10-Primary enrollment	6/27/2014	10/7/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	10/7/2013	10-Primary enrollment	6/30/2014	10/7/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/21/2013	10-Primary enrollment	2/21/2014	2/27/2014	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	1/8/2013	10-Primary enrollment	6/27/2014	7/1/2013	EL  	Y	N
6027387	Henry (Patrick) Elementary	White	3	120-Temporarily Doubled Up	N	N	7/11/2011	10-Primary enrollment	3/27/2014	4/24/2014	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/1/2013	10-Primary enrollment	3/27/2014	4/24/2014	EO  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/23/2012	10-Primary enrollment	6/27/2014	9/9/2013	RFEP	N	N
6027387	Henry (Patrick) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	9/23/2013	EL  	N	N
6027387	Henry (Patrick) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	1/14/2009	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/22/2013	10-Primary enrollment	6/27/2014	8/22/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	100-Temporary Shelters	N	N	9/19/2012	10-Primary enrollment	7/5/2013	5/15/2014	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	110-Hotels/motels	N	N	8/30/2012	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	White	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	4/15/2014	4/22/2014	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	110-Hotels/motels	N	N	8/22/2012	10-Primary enrollment	5/7/2014	5/16/2014	EO  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	2/7/2014	2/12/2014	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	1/17/2013	10-Primary enrollment	6/27/2014	9/24/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/30/2014	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/29/2011	10-Primary enrollment	6/27/2014	9/2/2014	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	11/13/2012	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	11/5/2012	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	9/8/2011	10-Primary enrollment	6/27/2014	7/1/2013	IFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/29/2011	10-Primary enrollment	6/27/2014	10/18/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/18/2008	10-Primary enrollment	6/30/2014	7/1/2013	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	2/7/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	1/15/2013	10-Primary enrollment	1/14/2014	1/15/2014	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	5/12/2014	10-Primary enrollment	6/30/2014	5/12/2014	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/20/2009	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/29/2011	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/30/2014	2/20/2014	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	White	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	White	3	120-Temporarily Doubled Up	N	N	9/18/2013	10-Primary enrollment	6/27/2014	9/18/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	4/16/2014	10-Primary enrollment	6/27/2014	4/16/2014	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	3/28/2014	4/2/2014	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	10/17/2013	10-Primary enrollment	6/27/2014	10/17/2013	EL  	N	Y
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	8/22/2012	10-Primary enrollment	6/27/2014	7/1/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	10/17/2013	10-Primary enrollment	6/27/2014	10/17/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	5	100-Temporary Shelters	N	N	8/22/2012	10-Primary enrollment	7/5/2013	8/29/2011	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/27/2013	10-Primary enrollment	6/27/2014	9/2/2014	RFEP	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	8/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/30/2013	10-Primary enrollment	6/27/2014	8/30/2013	EO  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	6/27/2014	9/20/2013	EL  	N	N
6027437	Jefferson (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	8/20/2013	10-Primary enrollment	3/28/2014	9/20/2013	EL  	N	N
