id,california,name,incidents,inspections,enforcement-actions,hazardous-liquid,states-of-operation-hl,inspected-miles-hl,gas-transmission,states-of-operation-gt,inspected-miles-gt,gas-gathering,states-of-operation-gg,inspected-miles-gg
4489,,ENERGY PRODUCTION CORP,,,,,,,TRUE,TX,5,,,
32099,,ENERGY TRANSFER COMPANY,21,3,,TRUE,"LA,TX",2708,TRUE,"LA,TX",6224,TRUE,TX,185
31879,,"ENERGY WEST DEVELOPMENT, INC.",,6,3,,,,TRUE,"MT,WY",30,,,
2537,,ENERGY WEST WYOMING,,,,,,,TRUE,WY,197,,,
32532,,"ENERGY XXI PIPELINE, LLC",,2,,TRUE,"LA,OC(B)",231,,,,TRUE,OC(B),83
32536,,"ENERVEST OPERATING, LLC",,,,,,,TRUE,"AR,WV",51,TRUE,"MI,TX,WV",44
32060,,"ENGLISH BAY PIPELINE, L.P.",,,,,,,TRUE,TX,1,TRUE,TX,2
32488,,"ENI US OPERATING CO, INC",,8,,TRUE,AK,15,,,,,,
30666,,"ENMARK ENERGY, INC",,7,6,TRUE,MS,10,TRUE,"AR,LA,MS,TX,WV",84,,,
32659,,"ENREMA, LLC",,,,,,,TRUE,TN,51,,,
31238,,ENTERGY CORP,,,,,,,TRUE,AR,8,,,
13360,,"ENTERGY NEW ORLEANS, INC",,,,,,,TRUE,LA,36,,,
31773,,ENTERGY SERVICES INC,,,,,,,TRUE,MS,4,,,
30829,,ENTERPRISE CRUDE PIPELINE LLC,,35,8,TRUE,"NM,OK,TX",3184,,,,TRUE,NM,5
30006,,ENTERPRISE PELICAN PIPELINE L.P.,,,,,,,TRUE,LA,27,,,
31618,,ENTERPRISE PRODUCTS OPERATING LLC,193,198,25,TRUE,"AL,AR,CO,IA,IL,INKS,KY,LA,MN,MO,MSNE,NM,NY,OC(B),OH,OKPA,TN,TX,UT,WI,WVWY",21502,TRUE,"IA,KS,LA,NE,NM,OKTX,WY",4344,TRUE,"CO,NM,OC(B),TX",1255
32221,,ENVIROGAS LP,,,,,,,TRUE,IA,2,,,
4461,,"EOG RESOURCES, INC",,,,,,,TRUE,TX,24,TRUE,TX,103
31774,,"EP ENERGY E&P COMPANY, L.P.",,,,,,,TRUE,"LA,TX",20,TRUE,TX,2
31876,,"EP ENERGY GATHERING COMPANY, L.L.C.",,,,,,,TRUE,TX,8,TRUE,TX,4
38887,,EPIC MIDSTREAM LLC,,5,1,TRUE,GA,12,,,,,,
31604,,EQT MIDSTREAM,,56,8,TRUE,"KY,WV",27,TRUE,"KY,PA,WV",741,TRUE,"KY,PA,VA,WV",119
32184,,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US - SHELL AV,,2,,TRUE,TX,9,,,,,,
25146,,"EQUISTAR CHEMICALS, L.P.",,,,TRUE,"LA,TX",1484,TRUE,"IA,TX",15,,,
4510,,"EQUITABLE GAS COMPANY, LLC",,2,1,,,,TRUE,PA,71,TRUE,PA,87
4511,,EQUITRANS INC,,15,1,,,,TRUE,"KY,PA,WV",724,TRUE,"PA,WV",58
4476,,"ERG RESOURCES, LLC",,,,,,,,,,TRUE,TX,11
15979,,"ERGON TRUCKING, INC.",,6,2,TRUE,"OH,WV",38,,,,,,
32449,,"EROC GATHERING COMPANY, L.P.",,,,,,,TRUE,LA,0,TRUE,LA,7
32226,,"ERSKINE OPERATING, LLC",,,,,,,TRUE,TX,5,,,
32298,,"ESG PIPELINE (JC), LLC",,,,,,,TRUE,TN,4,,,
32467,,"ETC TIGER PIPELINE, LLC",,4,,,,,TRUE,"LA,TX",196,,,
32046,,ETHANOL 2000 LLP (NORTHWEST GAS CONTRACTED),,,,,,,TRUE,MN,1,,,
32667,,"EUREKA HUNTER PIPELINE, LLC",,,,,,,,,,TRUE,WV,5
32093,TRUE,EX EL PIPELINE SERVICES LLC,,9,1,,,,TRUE,CA,12,,,
32366,,EXCELERATE ENERGY LP,,3,1,,,,TRUE,LA,8,,,
32087,,"EXCO OPERATING COMPANY, LP",,,,,,,TRUE,TX,2,TRUE,TX,176
7009,,"EXCO RESOURCES (PA), LLC",,4,,,,,TRUE,PA,28,,,
32278,,"EXCO RESOURCES, INC",,,,,,,,,,TRUE,TX,1
31593,,"EXCO-NORTH COAST ENERGY, INC",,,,,,,,,,TRUE,WV,16
30639,,"EXOKO GAS TECHNOLOGIES, INC",,,,,,,TRUE,OK,4,,,
4805,,EXPLORER PIPELINE CO,,39,8,TRUE,"IL,IN,MO,OK,TX",1829,,,,,,
31720,,"EXPRESS HOLDINGS (USA), LLC",,38,5,TRUE,"IL,KS,MO,MT,NE,WY",1451,,,,,,
31121,,EXPRO ENGINEERING INC,,,,,,,,,,TRUE,TX,8
26134,TRUE,EXXONMOBIL OIL CORP - WEST COAST,,4,,TRUE,CA,681,TRUE,CA,3,,,
32009,TRUE,EXXONMOBIL OIL CORPORATION-TERMINALS,,8,2,TRUE,"CA,IL,TX,WA",5,,,,,,
4906,,EXXONMOBIL PIPELINE CO,,66,18,TRUE,"LA,MT,TX",3791,TRUE,"LA,TX",6,,,
4908,TRUE,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL COR",,18,3,TRUE,"AL,CA,TX,WY",279,TRUE,TX,249,TRUE,"AL,AL,CA,TX",107
31723,,EXXONMOBIL REFINING AND SUPPLY COMPANY,,,,TRUE,LA,34,,,,,,
5334,,F M C CORP,,,,,,,,,,TRUE,WY,67
5335,,F M C CORPORATION,,,,,,,TRUE,WY,14,,,
860,,"FAIRBANK, CITY OF",,,,,,,TRUE,IA,8,,,
99128,,FAIRBANKS NATURAL GAS,,31,9,,,,TRUE,AK,1,,,
31992,,"FAIRPLAY GAS GATHERING, L.P.",,,,,,,,,,TRUE,TX,6
32274,,"FALCON BAY OPERATIONS, LLC",,,,,,,,,,TRUE,TX,2
32401,,FARADAY PIPELINE COMPANY,,,,,,,,,,TRUE,TX,5
32469,,"FAYETTEVILLE EXPRESS PIPELINE, LLC",,2,,,,,TRUE,"AR,MS",185,,,
32461,,FAYETTEVILLE GATHERING COMPANY,,,,,,,TRUE,AR,21,,,
570,,FERNDALE PIPELINE SYSTEM,,,,,,,TRUE,WA,36,,,
38961,,FIDELITY EXPLORATION & PRODUCTION COMPANY,,,,,,,TRUE,TX,1,TRUE,TX,8
39022,,"FINLEY RESOURCES, INC.",,,,,,,TRUE,TX,1,,,
30579,,"FLASH GAS & OIL SOUTHWEST, INC",,,,,,,,,,TRUE,TX,7
2432,,FLORIDA CITY GAS,,,,,,,TRUE,FL,103,,,
5304,,FLORIDA GAS TRANSMISSION CO,,63,13,,,,TRUE,"AL,FL,LA,MS,TX",5369,,,
26039,,FLORIDA POWER & LIGHT CO,,28,1,TRUE,FL,52,TRUE,FL,40,,,
32182,,"FLORIDA ROCK INDUSTRIES, INC.",,,,,,,TRUE,FL,26,,,
26040,,FOREST OIL CORP,,2,,,,,,,,TRUE,TX,4
32202,,"FOUNDATION ENERGY MANAGEMENT CO, LLC",,,,,,,TRUE,WY,11,,,
31853,,FOUNTAIN VALLEY POWER LLC,,,,,,,TRUE,CO,6,,,
5524,,FOUR STAR OIL & GAS CO,,,,TRUE,TX,15,TRUE,AL,6,TRUE,"OK,TX",78
32393,,"FREEBIRD GAS STORAGE, LLC",,4,,,,,TRUE,AL,8,,,
32206,,"FREEPORT LNG DEVELOPMENT, L.P.",,7,1,,,,TRUE,TX,10,,,
5605,,FREEPORT PIPELINE CO,,,,,,,TRUE,LA,3,,,
18667,TRUE,FREEPORT-MCMORAN OIL & GAS,,20,9,TRUE,CA,62,TRUE,CA,7,TRUE,"CA,CA",28
38946,,FRESNO ENERGY LLC,,,,,,,TRUE,TX,1,,,
32283,,"FRONT RANGE PIPELINE, LLC.",,12,6,TRUE,MT,422,,,,,,
31406,,FRONTIER ENERGY,,,,,,,TRUE,NC,139,,,
32248,,"FRONTIER FIELD SERVICES, LLC",,,,TRUE,NM,0,TRUE,"NM,TX",26,,,
32385,,"FRONTIER GAS SERVICES, LLC",,,,TRUE,TX,17,TRUE,AR,37,,,
5656,,FRONTIER PIPELINE CO,,1,,TRUE,"UT,WY",289,,,,,,
6030,,GAINESVILLE REGIONAL UTIL GAS DEPT,,1,1,,,,TRUE,FL,0,,,
31988,,GALLAGHER DRILLING INC,,,,,,,TRUE,IL,1,,,
31429,,GALLOWAY ENERGY CO,,,,,,,,,,TRUE,TX,5
39014,,"GALVESTON BAY ENERGY, LLC",,,,TRUE,TX,112,,,,TRUE,TX,96
3830,,"GARLAND, CITY OF",,,,,,,TRUE,TX,6,,,
31745,,"GAS RECOVERY SYSTEMS, LLC",,4,2,,,,TRUE,"MI,OH",4,,,
31256,,"GAS SOLUTIONS II, LTD",,,,TRUE,TX,36,TRUE,TX,4,,,
15014,,GAS TRANSMISSION NORTHWEST LLC,,47,13,,,,TRUE,"ID,OR,WA",1353,,,
38992,,GATEWAY COMMERCE LLC,,,,,,,TRUE,TX,3,,,
31804,,GATEWAY OFFSHORE PIPELINE CO,,,,,,,TRUE,LA,111,TRUE,"LA,TX",148
30785,,GATEWAY PIPELINE COMPANY,,,,,,,TRUE,TX,23,TRUE,TX,3
32587,,GATEWAY PIPELINE USA CORPORATION,,,,,,,TRUE,"AR,MO,TX",10,,,
31753,,GATHERCO INC,,,,,,,,,,TRUE,OH,67
38924,,"GAVILON, LLC",,,,TRUE,OK,6,,,,,,
3082,,GAYLYN INC,,,,,,,,,,TRUE,TX,14
32409,,"GENESIS C02 PIPELINE, L.P.",,1,,TRUE,MS,9,,,,,,
32492,,"GENESIS CRUDE OIL, L.P.",,,,TRUE,LA,2,TRUE,LA,3,,,
32410,,"GENESIS FREE STATE PIPELINE, LLC",,2,,TRUE,MS,91,,,,,,
32408,,"GENESIS NATURAL GAS PIPELINE, L.P.",,,,,,,TRUE,"LA,TX",6,,,
32411,,"GENESIS PIPELINE ALABAMA, LLC",,1,2,TRUE,AL,31,,,,,,
32407,,"GENESIS PIPELINE TEXAS, L.P.",,,,TRUE,TX,97,,,,,,
31045,,"GENESIS PIPELINE USA, L.P.",,8,4,TRUE,"AL,FL,MS",372,,,,,,
32130,,GENON ENERGY - OSCEOLA,,,,,,,TRUE,FL,2,,,
31538,,"GENON PINEY POINT, LLC",,,,TRUE,MD,52,,,,,,
32066,,GEOMET INC.,,,,,,,TRUE,AL,17,,,
6345,,GEORGIA PACIFIC LLC - CROSSETT PAPER OPERATIONS,,6,2,,,,TRUE,"AR,LA",20,,,
31096,,GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC,,,,,,,TRUE,WA,1,,,
32172,,GERDAU MACSTEEL,,,,,,,TRUE,AR,3,,,
31737,,GILA RIVER POWER LLC,,,,,,,TRUE,AZ,19,,,
32549,TRUE,GILL RANCH STORAGE LLC,,,,,,,TRUE,CA,32,,,
30619,,"GLADEWATER GATHERING CO., L.P.",,,,,,,,,,TRUE,TX,6
32305,,GLOBAL ETHANOL,,,,,,,TRUE,IA,2,,,
32220,,GOLDEN PASS LNG TERMINAL LLC,,9,3,,,,TRUE,"LA,TX",70,,,
32512,,"GOLDEN TRIANGLE STORAGE, INC.",,2,1,,,,TRUE,TX,17,,,
31536,,"GOLDEN VALLEY ELECTRIC ASSOCIATION, INC",,11,5,TRUE,AK,5,,,,,,
30574,,GOLDSTON OIL CORPORATION,,,,,,,TRUE,TX,6,,,
31527,,GORDON TERMINAL SERVICES,,3,1,TRUE,PA,5,,,,,,
32604,,"GORHAM PAPER AND TISSUE, LLC",,,,,,,TRUE,NH,1,,,
32420,,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",,,,,,,TRUE,NM,6,,,
32136,,"GRANGER ENERGY  OF HONEY BROOK, LLC",,,,,,,TRUE,PA,13,,,
6580,,GRANITE STATE GAS TRANSMISSION INC,,11,4,,,,TRUE,"MA,ME,NH",86,,,
6640,,"GRAYVILLE GAS DEPT, CITY OF",,,,,,,TRUE,IL,14,,,
30850,,GREAT LAKES CHEMICAL CORP,,,,,,,TRUE,AR,3,TRUE,AR,5
6660,,GREAT LAKES GAS TRANSMISSION CO,,24,6,,,,TRUE,"MI,MN,WI",2115,,,
6690,,GREAT PLAINS NATURAL GAS CO,,7,3,,,,TRUE,"MN,ND,SD",75,,,
32315,,"GREATER MINNESOTA TRANSMISSION, LLC",,,,,,,TRUE,MN,13,,,
31622,,GREENLIGHT GAS INC,,,,,,,TRUE,TX,93,,,
6810,,GREENWOOD COMMISSION OF PUBLIC WORKS,,,,,,,TRUE,SC,50,,,
2651,,GREER COMMISSION OF PUBLIC WORKS,,,,,,,TRUE,SC,42,,,
31541,TRUE,GREKA ENERGY,,6,7,,,,,,,TRUE,CA,13
30563,,GROVE MUNICIPAL SERVICES AUTHORITY,,,,,,,TRUE,OK,19,,,
31712,,"GUARDIAN PIPELINE, LLC",,3,1,,,,TRUE,"IL,WI",262,,,
32055,,"GULF COAST MINERAL, LLC",,,,,,,,,,TRUE,"AL,AL",76
1021,,GULF COAST PIPELINE COMPANY,,,,,,,,,,TRUE,TX,2
32299,,GULF CROSSING PIPELINE COMPANY LLC,,4,,,,,TRUE,"LA,OK,TX",357,,,
31629,,GULF PIPELINE LLC,,,,,,,,,,TRUE,OK,4
31728,,"GULF SOUTH PIPELINE COMPANY, LP",,85,12,,,,TRUE,"AL,FL,LA,MS,TX",6530,TRUE,"LA,MS,TX",91
6911,,GULF STATE PIPELINE CO INC,,,,TRUE,TX,55,,,,,,
32323,,GULF STATES TRANSMISSION CORPORATION,,,,,,,TRUE,"LA,TX",10,,,
32365,,GULFPORT ENERGY CORPORATION,,,,TRUE,LA,2,TRUE,LA,4,,,
31619,,GULFSHORE MIDSTREAM PIPELINES LTD,,,,,,,,,,TRUE,TX,107
31565,,"GULFSTREAM NATURAL GAS SYSTEM, LLC",,13,,,,,TRUE,"AL,FL,MS",746,,,
39041,,"HALL-HOUSTON EXPLORATON II, L.P.",,,,TRUE,TX,1,,,,TRUE,TX,16
7020,,"HALLOCK GAS DEPT, VILLAGE OF",,,,,,,TRUE,MN,2,,,
7050,,HAMPSHIRE GAS CO,,6,,,,,TRUE,WV,18,,,
7063,,HARBOR PIPELINE CO,,5,2,TRUE,NJ,80,,,,,,
31439,,HARDEE POWER PARTNERS LTD,,,,,,,TRUE,FL,10,,,
32255,,"HARVEST OIL & GAS, LLC",,,,,,,,,,TRUE,LA,2
30782,,HARVEST PIPELINE COMPANY,,5,2,TRUE,"LA,TX",437,TRUE,"LA,TX",34,TRUE,"LA,TX",3
32658,,"HARVEST-MARKS PIPELINE, LLC",,,,TRUE,LA,58,,,,,,
30788,,HAVRE PIPELINE COMPANY,,,,,,,TRUE,MT,70,,,
26045,,HAWAII INDEPENDENT ENERGY,,14,5,TRUE,HI,24,,,,,,
6243,,HAWAI`IGAS,,34,5,,,,TRUE,HI,23,,,
32477,,"HAWK GATHERING COMPANY, LTD",,,,,,,,,,TRUE,TX,1
32447,,"HAWTHORN OIL TRANSPORTATION (NORTH DAKOTA), INC.",,2,1,TRUE,ND,5,,,,,,
32455,,"HAWTHORN OIL TRANSPORTATION (OKLAHOMA), INC",,,,TRUE,OK,17,,,,,,
32260,,"HEARTLAND GAS PIPELINE, LLC",,,,,,,TRUE,IN,26,,,
31344,,HEARTLAND PIPELINE CO,,4,,TRUE,TX,52,,,,,,
31057,,"HECO - HAWAIIAN ELECTRIC COMPANY, INC.",,8,6,TRUE,HI,1,,,,,,
31862,,HEELENA/WEST HELENA/PHILLIPS COUNTY PORT ATHY.,,,,,,,TRUE,AR,4,,,
31083,,"HELCO-HAWAII ELECTRIC LIGHT COMPANY, INC.",,8,7,TRUE,HI,3,,,,,,
32565,,"HELIS OIL & GAS COMPANY, L.L.C.",,,,TRUE,LA,6,,,,TRUE,TX,5
38999,,"HEMCO GAS GATHERING, L.L.C.",,,,,,,,,,TRUE,TX,3
32111,,HENDERSON GATHERING LLC,,,,,,,,,,TRUE,TX,1
26372,,HENDERSON PIPELINE CO,,,,,,,,,,TRUE,TX,5
32110,,"HERMISTON OPERATIONS COMPANY, LLC",,,,,,,TRUE,OR,0,,,
31690,,HESCO PIPELINE CO. LLC,,,,,,,TRUE,TX,25,TRUE,TX,32
386,,HESS CORP,,,,,,,TRUE,TX,6,,,
401,,HESS CORPORATION,,,,TRUE,"NM,TX",32,,,,,,
1047,,HESS CORPORATION,,9,2,TRUE,NJ,18,,,,,,
38891,,HESS FIRST RESERVE REGULATED PIPELINE,,,,TRUE,NJ,0,,,,,,
31863,,HFOTCO LLC,,,,TRUE,TX,21,,,,,,
38993,,"HG ENERGY, LLC",,,,,,,,,,TRUE,WV,10
32269,,HICKORY CREEK GAS GATHERING LP,,,,,,,,,,TRUE,TX,3
38986,,"HIGH ISLAND GAS, LLC",,,,TRUE,TX,19,,,,TRUE,TX,22
7272,,HIGH ISLAND PIPELINE SYSTEM (AMOCO),,,,TRUE,IL,390,,,,,,
32595,,"HIGH POINT GAS GATHERING, LLC",,1,,,,,,,,TRUE,LA,1
38902,,"HIGH POINT GAS TRANSMISSION, LLC",,2,2,,,,TRUE,LA,401,,,
31562,,HIGHLANDS PIPELINE CO LLC,,,,,,,,,,TRUE,TX,3
32619,,"HILAND CRUDE, LLC",,10,,TRUE,ND,32,,,,,,
31719,,HILAND PARTNERS,,1,,TRUE,OK,1,TRUE,"MT,ND,OK",25,TRUE,"ND,OK",16
32645,,"HILCORP ALASKA, LLC",,22,,TRUE,AK,56,TRUE,AK,24,TRUE,AK,50
30711,,HILCORP ENERGY COMPANY,,2,,,,,TRUE,"AL,LA,TX",19,TRUE,"LA,TX",28
31687,,"HILL-LAKE GAS STORAGE, LLC",,,,TRUE,TX,2,TRUE,TX,17,,,
31075,TRUE,HILLCREST BEVERLY OIL CORP,,5,1,TRUE,CA,1,,,,TRUE,CA,1
32353,,HOLCIM (US) INC.,,,,,,,TRUE,OK,6,,,
30994,,"HOLLAND, CITY OF - BOARD OF PUBLIC WORKS",,,,,,,TRUE,MI,9,,,
32079,,HOLLOMAN OPERATING CORPORATION,,,,,,,TRUE,AZ,37,,,
32011,,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",,36,12,TRUE,"ID,NM,OK,TX,UT",1364,TRUE,"NM,OK",15,,,
31805,,HOLLY REFINING & MARKETING COMPANY,,,,TRUE,TX,10,TRUE,UT,4,,,
32466,,HOMELAND ENERGY SOLUTIONS LLC,,,,,,,TRUE,IA,9,,,
32501,,"HONDO PIPELINE, INC",,,,,,,,,,TRUE,TX,1
7338,,HONEOYE STORAGE CORP,,9,3,,,,TRUE,NY,11,TRUE,NY,2
32459,,"HOOKS GAS PIPELINE, LLC",,,,,,,TRUE,TX,12,,,
32383,,"HORIZON PRODUCTION AND OPERATING, LLC",,,,,,,TRUE,TX,4,,,
31966,,HORSESHOE RUN SERVICES LLC,,,,,,,,,,TRUE,WV,21
31285,,HOUSTON AMMONIA TERMINAL,,,,TRUE,TX,6,,,,,,
30003,,HOUSTON REFINING LP.,,,,TRUE,TX,3,,,,,,
31872,,HUBER PIPELINE CORP.,,,,,,,TRUE,MI,9,,,
32072,,HUDSON VALLEY GAS CORPORATION,,,,,,,TRUE,NY,4,,,
32189,,"HUGHES GAS SYSTEM, LLC",,,,,,,,,,TRUE,OK,1
7655,,HUMPHREYS COUNTY UTILITY DISTRICT,,,,,,,TRUE,TN,45,,,
7660,,HUNT CRUDE OIL SUPPLY CO,,9,6,TRUE,"AL,MS",213,,,,,,
31799,,HUNT PETROLEUM CORPORATION,,,,,,,,,,TRUE,"TX,TX",20
26048,,HUNT REFINING CO,,,,TRUE,AL,48,,,,,,
31649,,HUNTSMAN CORPORATION,,,,TRUE,TX,4,,,,,,
30709,,HUNTSMAN PETROCHEMICAL LLC,,,,TRUE,TX,17,TRUE,TX,12,,,
31339,,HUNTSMAN POLYMERS CORP,,,,TRUE,TX,10,,,,,,
7695,,HUTCHINSON UTILITIES COMMISSION,,,,,,,TRUE,MN,93,,,
30922,,HYPERION ENERGY LP,,,,,,,TRUE,TX,0,,,
8322,,I P INVESTMENT HOLDINGS LTD,,,,,,,TRUE,LA,1,,,
39036,,IACX ENERGY LLC,,,,,,,TRUE,OK,1,,,
31659,,IBC PETROLEUM INC,,,,,,,,,,TRUE,TX,33
8014,,IDAHO PIPELINE CORP,,7,5,TRUE,ID,2,,,,,,
32062,,IMTT-PIPELINE,,13,6,TRUE,"NJ,NY",10,,,,,,
8070,,INDIANA GAS CO INC,,4,2,,,,TRUE,"IN,KY",655,,,
32677,,"INERGY DAKOTA PIPELINE, LLC",,2,3,TRUE,ND,22,,,,,,
38928,,INERGY PIPELINE EAST,,,,,,,TRUE,NY,37,,,
31919,TRUE,INERGY WEST COAST,,4,1,TRUE,CA,48,,,,TRUE,CA,3
32683,,INLAND CORPORATION,,3,,TRUE,OH,470,,,,,,
8140,,INLAND EMPIRE PAPER CO,,,,,,,TRUE,WA,3,,,
31463,,"INNOVENE USA, LLC",,,,TRUE,IL,24,,,,,,
32042,,"INNOVIA FILMS, INC.",,,,,,,TRUE,KS,1,,,
876,,"INTEGRATED SERVICES, INC",,,,,,,TRUE,"AR,MO,TX",10,,,
32428,,"INTERCONTINENTAL TERMINAL COMPANY, LLC",,,,TRUE,TX,3,,,,,,
8160,,INTERMOUNTAIN GAS CO,,,,,,,TRUE,ID,307,,,
30659,,INTERNATIONAL PAPER COMPANY - ALBANY,,,,,,,TRUE,OR,8,,,
31912,,INTERSTATE NATURAL GAS COMPANY,,,,,,,TRUE,KY,1,,,
8175,,INTERSTATE STORAGE & PIPELINE C0,,9,4,TRUE,NJ,12,,,,,,
31932,,INVESTMENT EQUIPMENT COMPANY,,,,,,,,,,TRUE,OK,5
32097,,IOCHEM CORPORATION,,,,,,,TRUE,OK,1,,,
8310,,IROQUOIS GAS CORP,,62,4,,,,TRUE,"CT,NY",416,,,
8326,,ITAWAMBA INDUSTRIAL GAS CO,,,,,,,TRUE,MS,6,TRUE,MS,16
9011,,J - W GATHERING CO,,,,,,,TRUE,TX,19,TRUE,"LA,TX",21
9012,,J - W PIPELINE CO,,,,,,,TRUE,"LA,TX",33,TRUE,"LA,TX",13
1042,,J CLEO THOMPSON,,,,,,,TRUE,TX,3,TRUE,TX,24
32395,,J.R. SIMPLOT COMPANY,,,,,,,TRUE,WA,1,,,
39009,,J5 INC.,,,,,,,,,,TRUE,MI,1
9045,,JACKSON PIPELINE CO,,,,,,,TRUE,MI,25,,,
32630,,JAG OPERATING LLC,,,,,,,TRUE,LA,4,TRUE,LA,8
9175,,JAYHAWK PIPELINE LLC,,27,8,TRUE,"KS,NE,OK,TX",1377,,,,,,
32457,,JDP RENEWABLES,,,,,,,TRUE,LA,2,,,
9200,,JEFFERSON - COCKE CO UTIL DIST,,,,,,,TRUE,TN,16,,,
878,,"JEFFERSON GAS, LLC",,,,,,,TRUE,KY,44,TRUE,KY,18
31226,,JEFFERSON ISLAND STORAGE AND HUB LLC,,,,,,,TRUE,LA,34,,,
32316,,JENKINS BRICK COMPANY,,,,,,,TRUE,AL,2,,,
32050,,JIL OIL CORP.,,,,,,,TRUE,TX,1,,,
32282,,JO-CARROLL ENERGY,,,,,,,TRUE,IL,53,,,
18199,,JOHN H. HAYS,,,,,,,,,,TRUE,TX,11
38886,,JOHNSTOWN REGIONAL ENERGY,,,,,,,,,,TRUE,PA,17
32317,,JORDAN BRICK COMPANY,,,,,,,TRUE,AL,7,,,
31967,,"JORDAN DEVELOPMENT COMPANY, L.L.C.",,,,,,,,,,TRUE,MI,19
32632,,"JP ENERGY MARKETING, LLC",,1,,TRUE,OK,115,,,,,,
10031,,K L C ENTERPRISES,,,,,,,,,,TRUE,KY,1
30910,,K O TRANSMISSION COMPANY,,,,,,,TRUE,KY,51,,,
32254,,"KAHUNA OPERATING, LLC",,,,TRUE,CO,15,TRUE,OK,4,,,
30718,,KAISER-FRANCIS OIL COMPANY,,,,,,,,,,TRUE,TX,10
32596,,KAISER-FRONTIER MIDSTREAM LLC,,,,,,,TRUE,WY,11,,,
31855,,KANSAS CITY POWER & LIGHT,,,,,,,TRUE,KS,3,,,
31159,,KANSAS GAS SERVICE,,,,,,,TRUE,KS,1561,,,
10029,,KANSAS INDUSTRIAL ENERGY SUPPPLY CO,,,,,,,TRUE,KS,4,,,
3146,,KARBUHN OIL COMPANY,,,,,,,,,,TRUE,TX,1
31705,,KATY STORAGE & TRANSPORTATION LP,,,,,,,TRUE,TX,17,,,
31522,,KB PIPELINE,,13,4,,,,TRUE,"OR,WA",19,,,
32078,,"KCS RESOURCES, INC.",,,,,,,,,,TRUE,TX,1
10170,,KENTUCKY - WEST VIRGINIA GAS CO,,2,1,,,,TRUE,KY,121,,,
30054,,KENTUCKY UTILITIES CO,,,,,,,TRUE,KY,11,,,
31743,,"KEPCO OPERATING, INC.",,,,,,,,,,TRUE,OK,2
30658,TRUE,KERN OIL & REFINING CO.,,,,TRUE,CA,25,,,,,,
844,TRUE,KERN RIVER GAS TRANSMISSION CO,,34,7,,,,TRUE,"CA,NV,UT,WY",1417,,,
31586,,KERR-MCGEE GATHERING LLC,,,,TRUE,CO,1,TRUE,CO,9,TRUE,CO,78
31082,,KEY PIPELINE LIMITED,,4,2,TRUE,WY,17,,,,,,
26054,,KEY WEST PIPELINE CO,,12,5,TRUE,FL,7,,,,,,
32674,,"KEYROCK ENERGY, LLC",,,,,,,TRUE,IL,1,TRUE,IL,10
11713,,KEYSPAN ENERGY DELIVERY - LONG ISLAND,,,,,,,TRUE,NY,135,,,
1800,,KEYSPAN ENERGY DELIVERY - NY CITY,,,,,,,TRUE,NY,69,,,
31668,,KEYSTONE GAS CORP,,,,,,,,,,TRUE,OK,5
10250,,KIANTONE PIPELINE CORP,,21,7,TRUE,"NY,PA",85,,,,,,
31841,,KIAWAH RESOURCES LLC,,,,,,,,,,TRUE,TX,6
32620,,"KILLAM OIL CO., LTD",,,,,,,,,,TRUE,TX,8
38947,,KINDER MORGAN ALTAMONT LLC,,,,,,,,,,TRUE,UT,2
31555,,KINDER MORGAN CO2 CO. LP,,15,5,TRUE,"CO,NM,TX",1298,,,,,,
32258,,KINDER MORGAN COCHIN LLC,,16,,TRUE,"IA,IL,IN,MI,MN,NDOH",1244,,,,,,
32678,,KINDER MORGAN CRUDE AND CONDENSATE LLC,,,,TRUE,TX,179,,,,,,
26041,,"KINDER MORGAN LIQUID TERMINALS, LLC",,37,8,TRUE,"IL,LA,NJ,TX",54,,,,,,
32437,,KINDER MORGAN LOUISIANA PIPELINE LLC,,3,,,,,TRUE,LA,136,,,
31269,,KINDER MORGAN NORTH TEXAS PIPELINE,,2,,,,,TRUE,TX,82,,,
4900,,KINDER MORGAN TEJAS PIPELINE,,1,,,,,TRUE,TX,2666,TRUE,TX,13
31451,,KINDER MORGAN TEXAS PIPELINE CO,,1,,,,,TRUE,TX,1850,TRUE,TX,17
31957,,KINDER MORGAN WINK PIPELINE LP,,12,1,TRUE,TX,456,,,,,,
32529,,KINDERHAWK FIELD SERVICES LLC,,,,,,,,,,TRUE,LA,27
38917,,KING-MURRAY OPERATING COMPANY LLC,,,,,,,TRUE,FL,2,,,
31894,,KISSIMMEE UTILITY AUTHORITY,,,,,,,TRUE,FL,7,,,
31092,,"KM FEEDERS, LLC",,,,,,,TRUE,KS,3,,,
13702,,KMI CASPER,,2,1,,,,TRUE,WY,784,,,
30930,,KNG ENERGY INC,,,,,,,TRUE,OH,12,,,
32086,,"KNOX ENERGY COOPERATIVE ASSOCIATION, INC. C/O UTILITY PIPELI",,1,,,,,,,,TRUE,OH,23
31982,,"KOCH NITROGEN COMPANY, LLC",,3,2,TRUE,IA,0,TRUE,NE,5,,,
